time,q[0],q[1],q[2],dq[0],dq[1],dq[2],ddq[0],ddq[1],ddq[2],KE,PE,iterations,e,omega_n
0,0,-0.344,0,20,0,-58.1,5591.346455,67.830264,0,0.000000e+00,50.000000
0.372284,6.98557,-0.328848,-20.8934,18.6832,-8.17885e-13,-55.9489,0.460103,-3.78284e-05,-0.174533,0.773556,6.05425e-11,-2.30688,4965.228006,64.842539,33,0.000000e+00,4.027010e+01
0.382595,7.17827,-0.328848,-21.4704,18.6912,-1.64837e-13,-55.9728,0.47364,-3.78718e-05,-0.174533,0.774977,3.7191e-11,-2.31964,4969.470284,64.842539,36,0.000000e+00,3.987325e+01
0.392849,7.36995,-0.328848,-22.0445,18.6992,9.39558e-14,-55.9966,0.487019,-3.79111e-05,-0.174533,0.774936,2.80541e-12,-2.33096,4973.699314,64.842539,31,0.000000e+00,3.950571e+01
0.403238,7.56428,-0.328848,-22.6264,18.7072,7.12557e-14,-56.0208,0.500492,-3.78918e-05,-0.174533,0.776414,-3.0769e-12,-2.32157,4977.989661,64.842539,32,0.000000e+00,3.911025e+01
0.413606,7.75826,-0.328848,-23.2073,18.7153,2.17028e-14,-56.0449,0.513853,-3.79816e-05,-0.174533,0.771351,7.60507e-12,-2.35069,4982.270866,64.842539,38,0.000000e+00,3.875410e+01
0.423686,7.94695,-0.328848,-23.7724,18.7231,-1.35188e-14,-56.0683,0.526764,-3.78989e-05,-0.174533,0.773843,8.59721e-12,-2.31898,4986.429633,64.842539,39,0.000000e+00,3.828896e+01
0.43429,8.14554,-0.328848,-24.367,18.7313,-8.70942e-15,-56.0928,0.540262,-3.78818e-05,-0.174533,0.772216,0,-2.31029,4990.797035,64.842539,31,0.000000e+00,3.794324e+01
0.44438,8.33457,-0.328848,-24.9331,18.739,-5.78076e-15,-56.1161,0.553023,-3.78679e-05,-0.174533,0.769845,1.03199e-11,-2.30288,4994.942531,64.842539,30,0.000000e+00,3.759827e+01
0.454639,8.52686,-0.328848,-25.5089,18.7469,1.44494e-14,-56.1397,0.565919,-3.7844e-05,-0.174533,0.767483,-7.42399e-12,-2.29191,4999.145265,64.842539,42,0.000000e+00,3.725127e+01
0.465127,8.72352,-0.328848,-26.0979,18.755,2.60983e-14,-56.1637,0.57902,-3.78333e-05,-0.174533,0.763876,7.23976e-13,-2.28555,5003.427020,64.842539,35,0.000000e+00,3.685559e+01
0.475136,8.91128,-0.328848,-26.6602,18.7626,9.91264e-15,-56.1866,0.591444,-3.7812e-05,-0.174533,0.760615,-3.61988e-13,-2.27556,5007.497674,64.842539,34,0.000000e+00,3.651807e+01
0.485177,9.09971,-0.328848,-27.2244,18.7702,-1.4932e-14,-56.2094,0.60383,-3.77938e-05,-0.174533,0.756882,-3.65193e-13,-2.26668,5011.564515,64.842539,32,0.000000e+00,3.617182e+01
0.495486,9.29325,-0.328848,-27.804,18.778,-9.10093e-15,-56.2327,0.616468,-3.77602e-05,-0.174533,0.753541,-1.80994e-13,-2.2523,5015.721632,64.842539,29,0.000000e+00,3.588298e+01
0.505563,9.48252,-0.328848,-28.3708,18.7856,-9.08385e-15,-56.2554,0.628744,-3.77528e-05,-0.174533,0.748821,-3.61988e-13,-2.24725,5019.766510,64.842539,31,0.000000e+00,3.556366e+01
0.515678,9.67257,-0.328848,-28.9399,18.7931,-2.65222e-14,-56.278,0.64099,-3.77194e-05,-0.174533,0.745181,-1.75564e-11,-2.23305,5023.807203,64.842539,35,0.000000e+00,3.524287e+01
0.52582,9.86321,-0.328848,-29.5108,18.8006,-3.00172e-14,-56.3006,0.653192,-3.76848e-05,-0.174533,0.741487,1.97283e-11,-2.21838,5027.838461,64.842539,33,0.000000e+00,3.492496e+01
0.537097,10.0753,-0.328848,-30.1459,18.809,1.15134e-14,-56.3256,0.66667,-3.76619e-05,-0.174533,0.736472,2.35292e-12,-2.20763,5032.296936,64.842539,37,0.000000e+00,3.460338e+01
0.547308,10.2674,-0.328848,-30.7211,18.8165,1.23376e-14,-56.348,0.678793,-3.75986e-05,-0.174533,0.733932,1.99124e-11,-2.18284,5036.311253,64.842539,31,0.000000e+00,3.435312e+01
0.557625,10.4615,-0.328848,-31.3025,18.824,2.85889e-14,-56.3706,0.690964,-3.75922e-05,-0.174533,0.728481,2.356e-12,-2.17816,5040.345242,64.842539,36,0.000000e+00,3.403262e+01
0.567685,10.6509,-0.328848,-31.8698,18.8313,1.32918e-14,-56.3925,0.702758,-3.75863e-05,-0.174533,0.723121,7.20902e-13,-2.17374,5044.257667,64.842539,29,0.000000e+00,3.377291e+01
0.578037,10.8459,-0.328848,-32.4536,18.8388,1.88746e-14,-56.4148,0.714817,-3.75346e-05,-0.174533,0.719776,5.46026e-13,-2.15308,5048.260936,64.842539,40,0.000000e+00,3.343543e+01
0.588426,11.0417,-0.328848,-33.0398,18.8462,1.79626e-14,-56.4371,0.726843,-3.75157e-05,-0.174533,0.714803,-3.61988e-13,-2.14399,5052.255955,64.842539,34,0.000000e+00,3.315445e+01
0.598837,11.2379,-0.328848,-33.6275,18.8537,-1.15448e-14,-56.4594,0.738816,-3.74829e-05,-0.174533,0.710472,-1.80994e-13,-2.13002,5056.236300,64.842539,30,0.000000e+00,3.290201e+01
0.609568,11.4403,-0.328848,-34.2335,18.8613,-2.88262e-15,-56.4821,0.751076,-3.74449e-05,-0.174533,0.70623,-1.75564e-11,-2.11417,5060.314792,64.842539,35,0.000000e+00,3.261204e+01
0.619912,11.6354,-0.328848,-34.8179,18.8685,4.27665e-16,-56.5039,0.762817,-3.73832e-05,-0.174533,0.703356,-7.21021e-13,-2.09002,5064.222649,64.842539,30,0.000000e+00,3.237353e+01
0.630194,11.8295,-0.328848,-35.399,18.8757,-1.53419e-14,-56.5255,0.774414,-3.73728e-05,-0.174533,0.698034,-1.86453e-11,-2.08403,5068.084806,64.842539,32,0.000000e+00,3.210333e+01
0.640697,12.0277,-0.328848,-35.9927,18.883,-2.92273e-14,-56.5474,0.786183,-3.73537e-05,-0.174533,0.692999,1.82804e-11,-2.07495,5072.006228,64.842539,35,0.000000e+00,3.185532e+01
0.65079,12.2184,-0.328848,-36.5636,18.89,-2.38792e-14,-56.5682,0.797422,-3.73281e-05,-0.174533,0.688546,1.26696e-12,-2.06365,5075.752883,64.842539,35,0.000000e+00,3.157948e+01
0.660947,12.4103,-0.328848,-37.1383,18.897,-1.5948e-14,-56.5891,0.808661,-3.73033e-05,-0.174533,0.684026,-1.50254e-11,-2.05265,5079.501145,64.842539,33,0.000000e+00,3.134307e+01
0.671265,12.6053,-0.328848,-37.7223,18.904,-1.7512e-14,-56.6102,0.820006,-3.72778e-05,-0.174533,0.679498,-1.52006e-11,-2.04139,5083.286572,64.842539,34,0.000000e+00,3.109476e+01
0.681516,12.7991,-0.328848,-38.3027,18.911,-7.00282e-15,-56.631,0.831205,-3.72414e-05,-0.174533,0.675536,3.43889e-12,-2.02629,5087.025031,64.842539,34,0.000000e+00,3.082337e+01
0.691589,12.9896,-0.328848,-38.8732,18.9178,1.74581e-14,-56.6513,0.84214,-3.72291e-05,-0.174533,0.670489,7.18264e-13,-2.01975,5090.676832,64.842539,28,0.000000e+00,3.062068e+01
0.701763,13.1821,-0.328848,-39.4497,18.9246,3.69005e-14,-56.6717,0.853116,-3.71594e-05,-0.174533,0.668307,1.8105e-11,-1.99295,5094.343939,64.842539,39,0.000000e+00,3.038410e+01
0.711871,13.3735,-0.328848,-40.0227,18.9313,1.78502e-14,-56.6919,0.863952,-3.7146e-05,-0.174533,0.663397,-1.08596e-12,-1.98604,5097.965719,64.842539,30,0.000000e+00,3.015523e+01
0.722121,13.5676,-0.328848,-40.6039,18.9381,-4.06058e-14,-56.7122,0.874872,-3.71116e-05,-0.174533,0.659461,-1.77374e-11,-1.97172,5101.616806,64.842539,33,0.000000e+00,2.992504e+01
0.7326,13.766,-0.328848,-41.1983,18.945,-4.35005e-14,-56.7328,0.885963,-3.70784e-05,-0.174533,0.655364,5.06783e-12,-1.95777,5105.326802,64.842539,32,0.000000e+00,2.972116e+01
0.743268,13.9682,-0.328848,-41.8036,18.9519,3.38503e-14,-56.7537,0.897181,-3.70606e-05,-0.174533,0.650452,-1.24941e-11,-1.94926,5109.080528,64.842539,37,0.000000e+00,2.950074e+01
0.75361,14.1642,-0.328848,-42.3906,18.9586,4.26703e-14,-56.7737,0.907986,-3.70292e-05,-0.174533,0.646416,1.55655e-11,-1.936,5112.697345,64.842539,36,0.000000e+00,2.926468e+01
0.763711,14.3558,-0.328848,-42.9642,18.9651,1.72627e-15,-56.7932,0.918472,-3.70063e-05,-0.174533,0.642126,-3.44433e-12,-1.92581,5116.208795,64.842539,34,0.000000e+00,2.900552e+01
0.774007,14.551,-0.328848,-43.549,18.9717,-3.07166e-14,-56.813,0.929092,-3.69904e-05,-0.174533,0.637419,1.42985e-11,-1.91806,5119.766434,64.842539,31,0.000000e+00,2.881262e+01
0.784343,14.7472,-0.328848,-44.1364,18.9783,-5.05032e-14,-56.8327,0.939686,-3.69426e-05,-0.174533,0.634289,-9.0497e-13,-1.89909,5123.316787,64.842539,34,0.000000e+00,2.861435e+01
0.795173,14.9527,-0.328848,-44.752,18.9852,-4.17781e-14,-56.8532,0.950714,-3.69239e-05,-0.174533,0.629508,2.17193e-12,-1.89027,5127.013541,64.842539,33,0.000000e+00,2.842471e+01
0.805389,15.1467,-0.328848,-45.3329,18.9916,3.28775e-15,-56.8724,0.961049,-3.68295e-05,-0.174533,0.628793,5.07308e-12,-1.85486,5130.479565,64.842539,29,0.000000e+00,2.823286e+01
